,RASDSSinfo,DecSDSSinfo,zSDSSinfo,HalphaSDSSline [1e-17*erg/cm^2/s],OIII5007SDSSline [1e-17*erg/cm^2/s],OIII4959SDSSline [1e-17*erg/cm^2/s],HbetaSDSSline [1e-17*erg/cm^2/s],HdeltaSDSSline [1e-17*erg/cm^2/s],N6548SDSS [1e-17*erg/cm^2/s],N6584SDSS [1e-17*erg/cm^2/s],S6717SDSSline [1e-17*erg/cm^2/s],S6731SDSSline [1e-17*erg/cm^2/s],OII3726SDSSline [1e-17*erg/cm^2/s],OII3729SDSSline [1e-17*erg/cm^2/s],OI6300SDSSline [1e-17*erg/cm^2/s],HalphaSDSSline_ERR,OIII5007SDSSline_ERR,OIII4959SDSSline_ERR,HbetaSDSSline_ERR,HdeltaSDSSline_ERR,N6548SDSS_ERR,N6583SDSS_ERR,S6717SDSSline_ERR,S6731SDSSline_ERR,OII3726SDSSline_ERR,OII3729SDSSline_ERR,OI6300SDSSline_ERR,LOG_OH+12_T04_med,LOG_OH+12_T04_avg,Mstaravg_SDSStotlgm,Mstarmed_SDSStotlgm,Dn4000SDSSindx ,D4000SDSSindx ,Dn4000SDSSindx_err,D4000SDSSindx_err,petroRad,petroRadE,petroR50,petroR50E,petroR90,petroR90E,PETRO_MASS,MODEL_MASS,FIBER_MASS,U_PETRO_ABSMAG,G_PETRO_ABSMAG,R_PETRO_ABSMAG,I_PETRO_ABSMAG,Z_PETRO_ABSMAG,SFR_flag_all,totalSFR_Avg,totalSFR_Med,sSFR_avg_all ,sSFR_med_all ,sSFR_flag_all,fibSFR_avg_all,fibSFR_med_all,fibsSFR_avg_all,fibsSFR_med_all
61,231.74336,28.85261,0.034534447,939.56964,30.662357,13.974565,215.02777,57.888893,118.82218,358.3951,123.50597,96.744835,62.152336,48.007397,12.2572565,10.175221,3.532963,3.412987,4.613626,3.6114035,1.875823,5.657909,4.4156957,4.012502,6.23888,6.065569,3.1239126,9.16908,9.180954,10.636337,10.6253805,1.2881358,1.4537927,1.2881358,0.008278649,20.639751,0.1989489,9.19566,0.4523174,18.03719,1.5779539,37239902000.0,46517694000.0,3000120300.0,-18.746271,-20.847149,-21.447054,-21.688526,-21.648308,0.0,0.19899009,0.19899009,-10.46904,-10.523233,0,-0.0051701837,-0.025583558,-9.44325,-9.465565
62,21.203844,0.91002846,0.033052526,1615.0519,47.75053,22.999441,222.4543,32.905262,205.71893,620.4958,139.05322,110.97191,55.127506,81.06049,37.518387,17.97542,6.081844,5.942542,6.2553577,4.84825,3.7686167,11.367005,8.353446,8.260076,9.434274,9.487582,7.0554786,9.235612,9.261727,10.791233,10.777036,1.3447286,1.571719,1.3447286,0.007296514,9.910623,0.22085664,4.52896,0.02547069,12.750012,0.17995284,46892200000.0,50151770000.0,7478532600.0,-19.246395,-20.848377,-21.474775,-21.829773,-21.974174,0.0,1.0233401,1.0233401,-9.808169,-9.833262,0,1.0211037,1.0062966,-9.082109,-9.103903
63,161.3821,13.319843,0.033994775,1508.7362,147.57542,52.901043,379.1026,91.04783,207.08565,624.6181,238.57677,175.39073,304.22116,262.88602,28.299328,10.8682995,3.3906033,2.7633257,4.4660997,3.3016133,1.709357,5.1558094,3.6367416,3.2367513,7.706886,7.2203217,2.1921914,9.046552,9.054651,9.704155,9.68041,1.1703327,1.3088056,1.1703327,0.0048742285,5.4768233,0.10867634,2.3226516,0.013057239,6.640595,0.08898825,6489492000.0,6983274000.0,1305235700.0,-18.401913,-19.474102,-19.9343,-20.11351,-20.278378,0.0,0.0605901,0.0605901,-9.6800995,-9.71566,0,-0.2220298,-0.25845638,-9.24875,-9.263948
64,175.59827,15.561396,0.044371113,1211.6492,716.9555,240.96446,303.64993,69.05552,277.4799,836.94336,274.62848,244.59465,252.7407,195.17427,92.67937,10.70896,8.730437,5.6119924,5.3126364,3.6237879,2.6935685,8.124414,5.684002,5.6692805,8.706141,8.439134,4.467873,-99.9,-99.9,10.264061,10.249683,1.3085749,1.4839793,1.3085749,0.0068969354,3.8125088,0.019177614,1.8235797,0.0053467797,4.374244,0.04056719,19496962000.0,22339560000.0,5783555600.0,-18.742083,-20.011461,-20.62919,-20.89746,-21.074854,0.0,0.12001009,0.12001009,-10.1895895,-10.225078,0,-0.24437447,-0.21853535,-9.944498,-9.917671
65,117.993,15.711414,0.047001593,1143.3743,61.15041,23.278208,243.6589,54.72804,210.4656,634.81287,150.75897,145.42325,100.678314,81.06285,24.073278,10.449035,3.1757102,2.8624098,4.3692,3.2433314,2.1502998,6.4857936,3.741715,3.7853253,6.404717,6.2638364,2.632619,-99.9,-99.9,10.417902,10.403509,1.2336819,1.3863885,1.2336819,0.009460583,7.373056,0.23645261,3.4334729,0.023911858,8.50066,0.15739311,20618492000.0,24178557000.0,3532204500.0,-18.878416,-20.055147,-20.666775,-20.986147,-21.179583,0.0,0.5290301,0.5290301,-9.93204,-9.9777155,0,0.23899536,0.2354515,-9.405194,-9.407006
66,241.72852,20.526634,0.0332229,1207.9207,78.8436,28.504553,268.83032,63.250996,156.96696,473.4486,192.44453,140.57587,166.72353,145.86993,20.599813,8.779837,3.2745738,2.9786909,4.2829723,3.5198388,1.6144441,4.869531,3.8912504,3.4565141,7.868736,7.7153654,2.493064,9.056668,9.075912,10.122686,10.107434,1.206616,1.3268441,1.206616,0.006834554,5.880408,0.23656206,2.4788857,0.015592694,6.6109333,0.090535976,10800543000.0,11733887000.0,2153778200.0,-18.164358,-19.36176,-20.002945,-20.294914,-20.568026,0.0,0.16441008,0.16441008,-9.997789,-10.05427,0,-0.084348,-0.11477345,-9.57987,-9.60027
67,139.83493,25.58318,0.024183584,5763.412,830.73157,275.27026,1562.9093,391.91476,705.62555,2128.3296,773.1287,688.50037,1366.6998,1080.5677,69.74859,43.7422,13.42416,8.755312,17.05405,9.538481,5.8970275,17.78678,11.521321,10.970446,25.95231,24.044592,5.8022246,9.048371,9.05466,9.751852,9.724845,1.0983053,1.1777667,1.0983053,0.0038109045,5.109161,0.06047167,1.988958,0.008723101,6.4309473,0.053439368,6888353300.0,6935563000.0,1688221800.0,-18.649979,-19.508692,-19.952232,-20.139643,-20.33543,0.0,0.15579008,0.15579008,-9.63797,-9.659003,0,-0.027634224,-0.060284372,-9.22835,-9.253349
68,200.84586,33.723995,0.026741212,2272.4688,110.9312,46.930767,558.156,126.18273,294.33173,887.77234,389.18747,326.0647,261.29745,272.4209,42.710884,21.133476,4.617386,4.05929,7.6637487,4.107012,2.884236,8.6995125,6.6904244,6.1712036,7.7019987,7.9696255,3.763081,9.085176,9.098358,9.967542,9.950148,1.1802396,1.3219341,1.1802396,0.004556657,7.3387794,0.07942459,3.2553802,0.010658377,8.892105,0.067445144,10954477000.0,12139216000.0,1780922900.0,-18.392096,-19.595264,-20.155628,-20.398565,-20.546371,0.0,0.084790096,0.084790096,-9.91863,-9.9572315,0,-0.14140353,-0.168997,-9.29622,-9.313303
69,240.76515,21.697466,0.034318753,23.513096,37.99915,21.425909,13.370252,6.395528,10.914132,32.91954,-1.3911364,-0.617006,13.014297,2.5797715,-5.794342,2.1832185,3.6377156,3.4040349,2.1100974,2.3941317,0.976782,2.946197,2.7593875,2.7077725,4.6806946,4.5067077,2.6959872,-99.9,-99.9,9.899614,9.876061,1.306563,1.5034019,1.306563,0.0047109216,6.753925,0.0963542,2.8947399,0.016551968,8.153862,0.10706744,11316457000.0,8920957000.0,2215123000.0,-18.473684,-19.995697,-20.482637,-20.657795,-20.768126,0.0,-0.5253599,-0.5253599,-10.45861,-10.456991,0,-0.80508536,-0.79157734,-10.025528,-10.008615
70,169.16684,31.479248,0.04020215,827.40814,135.04437,41.608063,231.36739,57.839043,77.16497,232.74738,206.82346,145.11655,245.29347,267.79797,22.252625,8.744512,4.204667,3.4318142,4.5307207,3.493894,1.3719919,4.13824,4.40368,3.9263449,7.618453,7.8719387,2.954892,8.809116,8.819711,9.819454,9.8003235,1.2118914,1.3793191,1.2118914,0.007862656,4.0426526,0.11103807,1.7749672,0.011034229,4.7954316,0.0774286,7300981000.0,7573286400.0,2013721600.0,-18.278261,-19.365875,-19.88035,-20.1026,-20.33589,0.0,-0.03742991,-0.03742991,-9.895229,-9.940734,0,-0.3853941,-0.41959992,-9.68042,-9.698168
71,215.17883,26.417582,0.037904356,2415.7363,2138.3965,700.66296,448.4429,92.82876,855.2702,2579.6924,467.59976,466.17493,392.5621,235.3454,180.54826,20.203342,18.049194,10.196416,7.993631,4.9598136,6.134172,18.50206,9.47526,9.5632,12.460551,11.791791,7.1613703,-99.9,-99.9,10.630908,10.61539,1.276577,1.482596,1.276577,0.0061470345,9.1167555,0.44978106,3.5917544,0.036665414,11.448231,0.23531209,36150792000.0,36641030000.0,6477299700.0,-19.06925,-20.491188,-21.182539,-21.5089,-21.74517,0.0,0.6160401,0.6160401,-10.05523,-10.084191,0,0.39971876,0.42938337,-9.533634,-9.503375
72,194.68005,28.910057,0.02783409,491.7696,19.388897,11.703223,110.1091,26.987528,45.385406,136.89287,47.10165,34.645,40.418144,29.577797,9.568996,6.304851,3.0907786,3.0190134,3.4729242,3.0884454,1.2596622,3.7994275,3.1922219,3.012234,6.447037,6.301566,2.7108328,9.155784,9.172926,10.142236,10.131566,1.2685323,1.4477961,1.2685323,0.009971665,13.92716,0.07122313,6.225774,0.027789304,14.068739,0.14164484,14155325000.0,17417690000.0,1280039400.0,-18.488485,-19.910772,-20.490143,-20.719296,-20.80597,0.0,-0.1598199,-0.1598199,-10.337,-10.382105,0,-0.5100029,-0.5329362,-9.56378,-9.590885
73,214.84079,26.304775,0.036983546,1026.1652,60.501736,23.746933,186.29037,39.687283,144.1429,434.76825,139.98016,112.86428,60.635532,49.972355,23.69826,9.922737,3.1950111,2.917695,3.847976,2.797346,1.8300653,5.5198936,3.8883529,3.7724702,5.0379243,5.1920185,2.9193745,9.143939,9.144551,10.6159725,10.604791,1.2511816,1.4534857,1.2511816,0.009439846,13.89866,0.19306444,6.6577325,0.027240777,13.00984,0.12557414,31030845000.0,38265140000.0,2878555600.0,-18.609701,-20.451681,-21.096357,-21.391932,-21.442448,0.0,0.6502101,0.6502101,-10.004789,-10.031732,0,0.6096588,0.59375876,-8.98503,-9.010092
74,235.88197,17.312899,0.03004658,1840.823,53.408913,14.186074,370.93552,74.95371,257.47623,776.6077,256.50192,206.13751,90.16845,91.85339,20.825386,16.223707,3.9632864,3.636562,6.053203,4.579005,2.7311008,8.237622,5.7731586,5.367136,10.597348,10.72288,3.6438866,9.1500635,9.160303,10.526267,10.511574,1.2464262,1.3744572,1.2464262,0.009486703,11.939138,0.29353294,5.9121695,0.080344714,12.546555,0.54614997,21411842000.0,26530748000.0,2469774800.0,-19.00618,-20.409286,-20.953814,-21.221928,-21.420242,0.0,0.6296001,0.6296001,-9.9290695,-9.9794,0,0.36655524,0.33300388,-9.21519,-9.236994
75,20.38734,-0.96996015,0.04873994,671.94543,31.895842,7.5158463,130.49745,28.497879,100.042404,301.75098,111.79964,79.735016,80.827774,49.687794,16.180782,7.4061074,3.4745126,3.343947,3.95385,3.8423874,1.6104465,4.857473,3.6440084,3.379515,8.9230795,8.622197,2.7510438,9.091093,9.103734,10.337449,10.322104,1.2696203,1.4513503,1.2696203,0.017737217,6.1769114,0.07076524,2.5677507,0.025491945,6.6093955,0.13094692,16379461000.0,16983671000.0,3301128200.0,-18.280321,-19.57126,-20.270515,-20.625286,-20.837418,0.0,0.4609901,0.4609901,-9.91477,-9.944952,0,0.39948207,0.36962876,-9.37436,-9.399915
76,147.1121,25.41253,0.044633236,729.56354,22.60599,9.047111,161.93224,37.55023,84.66678,255.37456,101.45001,81.506386,58.649395,49.127876,9.709298,5.9069824,1.7354004,1.6480218,2.6677556,2.0802686,1.0329144,3.1155047,2.278687,2.1229465,3.6597526,3.4852362,1.5499948,9.13001,9.140058,10.086297,10.072953,1.1823636,1.272572,1.1823636,0.008068893,6.6560955,0.15072306,3.1660705,0.04459554,7.7756567,0.35561427,12735938000.0,11957356000.0,1771879400.0,-18.487993,-19.53054,-20.125061,-20.416103,-20.603947,0.0,0.2260701,0.2260701,-9.89901,-9.937084,0,0.07656905,0.034296725,-9.38714,-9.407716
77,169.4273,27.844364,0.046954248,927.30475,28.613874,17.853199,183.01031,37.787144,128.06522,386.27426,111.811325,96.57603,48.141937,45.414097,17.33933,10.527835,4.129513,4.023759,4.974959,4.248845,2.165102,6.53044,4.6286583,4.625472,8.824919,8.616451,3.679771,9.229047,9.230798,10.578371,10.567341,1.304218,1.5053223,1.304218,0.012885375,10.51485,0.34399763,4.2275505,0.017828768,10.642597,0.08755803,33960655000.0,39285120000.0,5955394000.0,-19.456095,-20.672638,-21.251945,-21.564142,-21.667486,0.0,0.7265001,0.7265001,-9.88919,-9.923976,0,0.55775905,0.5321792,-9.30194,-9.327605
78,168.08237,28.570822,0.0334759,316.49307,12.731308,6.362978,74.93123,20.83028,51.53785,155.45006,40.637623,37.060993,23.518534,31.627417,7.385602,4.562852,2.5483859,2.6488845,2.840348,2.9708316,1.1218908,3.383878,2.5584733,2.5123293,5.6690483,5.677424,2.1292367,9.194532,9.221419,10.4318,10.419427,1.2817297,1.3754113,1.2817297,0.011237898,14.9367895,0.20299435,6.620127,0.0394322,15.013315,0.21360427,20139567000.0,27515574000.0,1662107800.0,-18.56292,-19.995823,-20.631567,-20.937366,-21.036657,0.0,0.0778901,0.0778901,-10.3921995,-10.43168,0,-0.53913957,-0.56770223,-9.86315,-9.889563
79,169.58334,29.379702,0.04749353,657.0912,128.05066,43.795605,200.59691,53.3788,79.510185,239.82108,164.46695,119.12787,205.229,238.28125,20.31813,7.6604395,3.4950938,2.6724186,3.7523508,2.7681863,1.2575319,3.7930028,3.5432801,3.1832876,6.2199473,6.643691,2.2012515,8.900757,8.8912945,10.082196,10.06712,1.2512479,1.3490773,1.2512479,0.008297168,6.189669,0.088534646,2.5493543,0.021705067,7.5647135,0.13526852,12728812000.0,13742327000.0,2797294300.0,-18.623005,-19.69879,-20.267952,-20.520668,-20.764591,0.0,-6.990433e-05,-6.990433e-05,-10.118959,-10.180885,0,-0.52901924,-0.5759299,-9.98578,-10.007509
80,132.08994,17.84405,0.046025418,1317.1404,62.913116,20.346184,323.5688,87.62591,178.20427,537.50525,194.4832,157.3947,135.84328,125.0063,19.524006,11.092846,3.3531137,3.0041957,4.8332224,3.5204449,1.9126549,5.769002,4.0633016,3.8556855,6.9992146,7.139624,2.7633386,9.110923,9.123378,10.4143,10.40209,1.2916231,1.4061651,1.2916231,0.0069453972,7.708675,0.19804268,3.122115,0.024629666,9.539629,0.15294467,23483000000.0,24458447000.0,5368959000.0,-18.7417,-20.218489,-20.85858,-21.145164,-21.396542,0.0,0.45450008,0.45450008,-9.99848,-10.043889,0,0.23450446,0.22084837,-9.61298,-9.637051
81,193.09595,26.645267,0.044861197,938.00134,39.375805,22.79773,204.84195,57.495506,182.58754,550.7262,137.67824,138.02303,80.75023,73.01048,17.990728,7.046367,3.2710147,3.0973384,3.9868429,3.774286,1.6588271,5.0034003,3.1646702,3.204119,7.0514517,7.228705,2.4951184,-99.9,-99.9,10.276653,10.261763,1.2964162,1.4894233,1.2964162,0.010322247,5.998965,0.07326089,2.56687,0.014427162,6.569254,0.07933881,18550512000.0,21238862000.0,4474933000.0,-18.629263,-19.98558,-20.600962,-20.86972,-21.076303,0.0,0.2826401,0.2826401,-10.02547,-10.0610285,0,0.014850864,0.026584938,-9.62678,-9.614071
82,177.82036,21.313643,0.02308162,781.4164,46.259747,14.528046,194.14117,46.883614,118.09458,356.20053,151.13913,121.015884,0.0,0.0,23.90985,9.297871,4.2332735,3.9961414,5.297989,5.196566,1.970469,5.943383,5.235665,4.8448715,-0.73975736,-0.73975736,3.5825946,9.088683,9.0944195,10.015882,10.004852,1.2527106,1.3443847,1.2527106,0.012017095,10.399066,0.2682186,4.362821,0.1843425,11.938122,1.1684008,10051828000.0,11505628000.0,1270128800.0,-18.001907,-19.205452,-19.836018,-20.147646,-20.304659,0.0,-0.1864699,-0.1864699,-10.23785,-10.282196,0,-0.6105314,-0.6390978,-9.816669,-9.84296
83,239.82748,13.613634,0.03444984,4400.4243,444.52658,143.46713,1184.209,305.19022,769.3959,2320.6755,524.7203,501.76465,630.9503,467.9534,90.217995,31.384449,8.766724,6.725261,12.69188,8.196935,5.3951592,16.27303,8.2249565,8.076401,17.584234,16.72826,5.058767,-99.9,-99.9,10.046761,10.039111,1.0938898,1.2129452,1.0938898,0.0042200354,6.0310817,0.17127421,2.6229086,0.009545365,6.861003,0.059229758,13327174000.0,14698114000.0,2751580000.0,-19.497175,-20.363617,-20.76701,-20.944433,-21.093523,0.0,0.5587401,0.5587401,-9.53206,-9.574821,0,-0.029841006,-0.020226954,-9.272008,-9.257023
84,125.36595,12.392598,0.041643538,812.25964,136.08678,50.596237,145.30602,27.000582,340.24487,1026.2571,238.48766,201.96648,268.60236,57.30168,82.176,8.345146,5.26318,4.931088,4.223737,3.8056538,2.9407034,8.869831,6.1023464,5.926157,16.034838,15.639108,4.9485908,-99.9,-99.9,10.713091,10.700578,1.3144659,1.4933428,1.3144659,0.011361186,12.37829,0.18049386,5.146864,0.016172452,11.545693,0.066896565,38384636000.0,48129143000.0,4512047000.0,-19.213835,-20.63293,-21.290924,-21.587273,-21.780489,0.0,0.6843201,0.6843201,-10.06522,-10.099505,0,0.37877446,0.40399864,-9.435419,-9.409322
85,167.64667,22.190588,0.031348575,1174.277,97.89354,33.141426,257.4432,55.413944,211.82036,638.8991,221.03288,179.83263,148.45198,132.00723,41.808243,11.492811,3.8117192,3.35846,4.6625676,3.0914063,2.4554746,7.4062705,5.2386627,4.927099,6.259589,6.1932077,3.6240606,-99.9,-99.9,10.412664,10.398327,1.3284391,1.4688199,1.3284391,0.0067396057,10.810402,0.095691554,4.529488,0.017959233,10.410709,0.07428566,21783720000.0,24129070000.0,3083156000.0,-18.479654,-19.902868,-20.603079,-20.926743,-21.138845,0.0,0.1394901,0.1394901,-10.30625,-10.33826,0,-0.20306924,-0.17563903,-9.775999,-9.747492
86,205.74432,22.159334,0.026707461,2628.281,697.6653,231.39587,575.9399,126.71439,541.6341,1633.6935,251.58124,272.9629,922.29395,188.30937,63.943253,20.727997,8.839619,5.60773,7.7052846,4.565864,4.1215506,12.431536,5.8606296,6.042528,206.89,22.069136,4.2435427,-99.9,-99.9,10.109478,10.097988,1.347752,1.5006617,1.347752,0.008785673,6.9856906,0.063968256,3.0679977,0.009346023,7.5866203,0.055173844,11808144000.0,13311780000.0,2263567600.0,-17.818924,-19.274239,-19.958612,-20.269659,-20.460526,0.0,-0.1349999,-0.1349999,-10.2756195,-10.303191,0,-0.4315179,-0.3968214,-9.834311,-9.7980385
87,198.05324,23.623653,0.04634604,2469.5945,100.39894,20.383696,427.3226,66.58358,453.68054,1368.4052,383.8243,321.20712,153.67389,150.78111,63.1111,20.822798,4.574676,3.871847,6.831484,4.63912,3.8410435,11.585461,6.4902835,6.1032166,9.017538,8.998301,3.838597,-99.9,-99.9,10.429162,10.4106455,1.1304284,1.2889067,1.1304284,0.007993417,6.207599,0.037587713,2.7988915,0.010347618,7.28114,0.07218233,22291687000.0,25596002000.0,5039564000.0,-19.083954,-20.371847,-20.947353,-21.222744,-21.450901,0.0,1.1140801,1.1140801,-9.35233,-9.374382,0,1.0317419,1.029727,-8.778677,-8.778209
88,221.10893,16.792274,0.030339887,1161.5905,34.086033,12.649977,258.38422,54.550297,147.42096,444.65564,186.06,149.81554,81.44664,70.04697,20.870462,10.669726,2.9163089,2.945077,4.5610213,3.274044,1.8201538,5.4899983,4.276558,3.9715397,6.3979073,6.3896265,2.6849086,9.110414,9.121274,10.276711,10.263367,1.2385268,1.3150306,1.2385268,0.008987566,10.301724,0.19285862,4.2270503,0.018863246,10.705355,0.0996705,13726250000.0,17039838000.0,1942695000.0,-17.977943,-19.430323,-20.124962,-20.437706,-20.662546,0.0,0.13119009,0.13119009,-10.18445,-10.227815,0,-0.07473908,-0.11735226,-9.51199,-9.535025
89,206.8155,17.973473,0.034359712,293.85895,28.416483,13.289364,78.10801,19.596619,54.134754,163.28291,52.315845,45.44388,37.204853,40.83832,13.457245,4.750784,2.9419682,2.7837713,3.0801482,3.1935606,1.2502208,3.7709503,3.1365654,2.9534962,6.9219456,7.0555615,2.528338,-99.9,-99.9,10.156636,10.143158,1.2718602,1.3888019,1.2718602,0.011937903,8.932879,0.071384355,4.1543345,0.025805434,8.121644,0.08780144,10817706000.0,14664835000.0,1786731800.0,-18.392967,-19.601402,-20.15935,-20.437853,-20.645359,0.0,0.053660095,0.053660095,-10.14134,-10.177808,0,-0.5670857,-0.5626075,-9.8162565,-9.809826
90,240.49664,12.562393,0.033278156,546.9702,16.298788,8.02773,116.4735,29.693697,61.63273,185.89853,59.66205,44.983074,22.910904,31.134733,9.331064,5.5930877,2.2938287,2.3865154,2.9054682,2.456988,1.1116352,3.3529449,2.652826,2.4967926,4.5006557,4.4494567,2.1456091,9.171247,9.188148,10.141234,10.130572,1.2914654,1.4584243,1.2914654,0.009943593,8.073553,0.10817918,3.5395157,0.019210462,9.018683,0.120314375,11991233000.0,14038333000.0,1735134000.0,-18.02554,-19.380104,-20.022833,-20.352482,-20.49221,0.0,0.0988601,0.0988601,-10.0817795,-10.120684,0,-0.18880273,-0.20920403,-9.52545,-9.546348
91,164.2331,17.113737,0.031395964,1599.7396,237.42947,87.36155,422.01797,95.62902,235.91536,711.5752,404.1233,302.18967,364.6165,362.3695,70.92188,16.27258,6.2804375,5.0381465,7.117885,4.4181747,3.0458865,9.187087,8.0279255,7.2334347,10.040566,10.008699,5.0676684,8.949425,8.95758,10.217263,10.202781,1.3474902,1.523957,1.3474902,0.0063842866,7.4070816,0.08116528,2.9238677,0.015399025,9.546587,0.09347453,19006573000.0,19761050000.0,4571492000.0,-18.71089,-19.980993,-20.599236,-20.888065,-21.025875,0.0,0.0577501,0.0577501,-10.198279,-10.238434,0,-0.25605977,-0.29443154,-9.91006,-9.932461
92,19.367126,14.704428,0.042729244,841.8621,50.694424,23.431173,166.98326,36.08519,138.83821,418.76807,133.53879,106.533005,79.32191,68.88465,17.49476,8.843961,3.6041558,3.344816,4.1252365,3.5300329,2.0375617,6.1457496,4.356618,4.1581135,6.983785,6.770647,3.232242,9.129262,9.136775,10.759494,10.744661,1.3533728,1.5144753,1.3533728,0.011328911,10.987913,0.23803164,5.3124027,0.42554075,11.666877,3.4443436,33461115000.0,44989678000.0,4302424600.0,-19.375553,-20.580225,-21.250715,-21.548973,-21.801743,0.0,0.67245007,0.67245007,-10.12894,-10.178492,0,0.40835273,0.3882587,-9.37064,-9.39552
